Object ID,Is Public Domain,Department,AccessionYear,Object Name,Title,Culture,Artist Display Name,Artist Display Bio,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,City,Tags,Link Resource,Object Wikidata URL
6931,True,The American Wing,1969.0,Salad plate,Salad Plate,American,Union Porcelain Works,1863–1922,1885–87,1885,1887,Porcelain,Diam. 7 5/16 in. (18.6 cm),Brooklyn,,http://www.metmuseum.org/art/collection/search/6931,https://www.wikidata.org/wiki/Q116353361
760083,False,Drawings and Prints,1931.0,Book Print Ornament and Architecture,"Plate 25: Palisade, from ""A New Book of Chinese Designs""",,George Edwards; Matthew Darly,"British, Stratford 1694–1773 Plaistow|British, ca. 1720–1780 London",1754,1754,1754,Etching and engraving,"Plate: 7 1/2 in. × 10 in. (19 × 25.4 cm)
Sheet: 9 3/16 × 11 9/16 in. (23.3 × 29.3 cm)
Book: 12 in. × 9 13/16 in. × 1 3/16 in. (30.5 × 25 × 3 cm)",London,,http://www.metmuseum.org/art/collection/search/760083,
381022,False,Drawings and Prints,1954.0,Print,"The Rigging House, 120 William Street, New York",,Henry R. Robinson,"American, died 1850",1846,1846,1846,Lithograph with tint stone,"image: 11 1/4 x 9 1/8 in. (28.6 x 23.1 cm)
sheet: 15 1/4 x 13 1/2 in. (38.8 x 34.3 cm)",New York,,http://www.metmuseum.org/art/collection/search/381022,
351495,False,Drawings and Prints,1934.0,"Book, Ornament and architecture",A New Book of Shields useful for all sorts of Artificers,,A. Heckell; Henry Roberts; Carington Bowles I,"British, active mid 18th century|British, before 1710–after 1790|British, 1724–1793",18th century,1710,1790,Illustrations: etching and engraving,11 1/8 x 9 9/16 x 3/16 in. (28.3 x 24.3 x 0.4 cm),London,,http://www.metmuseum.org/art/collection/search/351495,
695556,False,Drawings and Prints,1951.0,Print,"Plate 3: Allegorical representation of papal authority flanked by Prudence on the left and Glory on the right; to the far left are Vulcan and a Cyclops; from 'Barberinae aulae fornix', after the frescoes by Pietro da Cortona on the ceiling of the salone of the Palazzo Barberini, Rome",,Giovanni Giacomo De Rossi; Pietro da Cortona (Pietro Berrettini),"Italian, Rome 1627–1691 Rome|Italian, Cortona 1596–1669 Rome",ca. 1677,1674,1680,Engraving,Sheet (Trimmed): 12 3/8 × 25 3/8 in. (31.4 × 64.5 cm),Rome,,http://www.metmuseum.org/art/collection/search/695556,
348518,False,Drawings and Prints,1953.0,Book,Die Schöne Andalusierin,,Francisco Delicado; Franz von Bayros,"Spanish, ca. 1480– ca. 1535|Austrian, Zagreb 1866–1924 Vienna",1907,1907,1907,,Overall: 8 7/16 x 6 1/2 x 7/8 in. (21.4 x 16.5 x 2.2 cm),Munich,,http://www.metmuseum.org/art/collection/search/348518,
5320,True,The American Wing,1941.0,Mug,Mug,American,Frederick Bassett,1740–1800,1761–99,1761,1799,Pewter,H. 6 in. (15.2 cm),Hartford|New York,,http://www.metmuseum.org/art/collection/search/5320,https://www.wikidata.org/wiki/Q116365740
727100,False,Drawings and Prints,1991.0,"Book Prints Ornament, Architecture","Collection ""Décors et Couleurs"" Album No. 2, Planche 1",,Editions Albert Lévy; Jean Saudé; Jean Burkhalter,|French|,[ca. 1930],1925,1935,Pochoir,"Sheet: 15 9/16 × 12 3/16 in. (39.5 × 30.9 cm)
Album: 16 in. × 13 1/4 in. × 9/16 in. (40.7 × 33.6 × 1.4 cm)",Paris,,http://www.metmuseum.org/art/collection/search/727100,
346942,False,Drawings and Prints,1969.0,Book,The Artist and Tradesman's Companion with Illustrations,,M. Lafayette Byrn; Stringer & Townsend,"American, 1826–1903|New York, NY",1857,1857,1857,,,New York,,http://www.metmuseum.org/art/collection/search/346942,
776653,False,Drawings and Prints,1937.0,"Print, Ornament, Architecture",Design for a Covered Cup with a Cherubs' Head,,Friedrich Dürer; Paul Flindt,"German, Lübeck ca. 1548–1633 Nuremberg|German, Nuremberg before 1567–after 1631 Nuremberg",1594,1594,1594,Stipple engraving (punched),"Sheet: 12 1/8 × 6 13/16 in. (30.8 × 17.3 cm)
Plate: 11 1/4 × 4 7/16 in. (28.5 × 11.3 cm)",Nuremberg,,http://www.metmuseum.org/art/collection/search/776653,
21186,True,The American Wing,2012.0,Oil study,Studies of Native American Leaders Made at Fort Laramie,American,Albert Bierstadt,"American, Solingen 1830–1902 New York",ca. 1859,1854,1864,Oil and graphite on paper,13 x 16 7/8 in. (33 x 42.9 cm),Fort Laramie,"Heads, Men, Portraits, Profiles",http://www.metmuseum.org/art/collection/search/21186,https://www.wikidata.org/wiki/Q20170541
729250,False,Drawings and Prints,1991.0,"Book Prints Ornament, Architecture","Idées 1, Plate 11",,Maurice-Jacques-Yvan Camus; Librairie des Arts Décoratifs; A. Calavas,"French, born Angers 1893| |French",ca. 1933,1928,1938,Pochoir,"Sheet: 15 in. × 11 1/16 in. (38.1 × 28.1 cm)
Album: 15 1/4 × 11 13/16 × 11/16 in. (38.8 × 30 × 1.8 cm)",Paris,,http://www.metmuseum.org/art/collection/search/729250,
430945,False,Drawings and Prints,1933.0,"Print collection ornament, architecture","Fireplace with closed shutters, surrounded by lavish architecture, from Cheminées à la romaine, plate 3, bound in Oeuvres. Vol. I",,Jean Le Pautre; Pierre Mariette le fils,"French, Paris 1618–1682 Paris|French, Paris 1634–1716 Paris",published ca. 1656–57,1656,1657,Etching,"Sheet: 13 9/16 × 8 1/4 in. (34.5 × 21 cm)
Plate: 8 1/8 × 5 9/16 in. (20.6 × 14.2 cm)",Paris,,http://www.metmuseum.org/art/collection/search/430945,
2252,True,The American Wing,1980.0,Console table,Console Table,American,J. H. Belter & Co.; John Henry Belter,"1854–1865|American, born Germany 1804-1863 New York",ca. 1855,1852,1855,"Rosewood, marble",54 1/2 x 23 1/2 x 29 in. (138.4 x 59.7 x 73.7 cm),New York,,http://www.metmuseum.org/art/collection/search/2252,https://www.wikidata.org/wiki/Q116371610
626164,False,Drawings and Prints,1947.0,"Print ornament, architecture","Penates, from Deorum Dearumque Capita : ex vetustis numismatibus in gratiam antiquitatis studiosorum effigiata et edita",,Philips Galle; Hans Vredeman de Vries; Johannes van Doetecum I; Lucas van Doetecum,"Netherlandish, Haarlem 1537–1612 Antwerp|Netherlandish, Leeuwarden 1527–1606 (?)  Antwerp (?)|Netherlandish, 1528/32–1605|Netherlandish, active 1554–72, died before 1589",1573,1573,1573,Etching and engraving; first state of two (New Hollstein),"Plate: 4 13/16 × 3 1/4 in. (12.2 × 8.3 cm)
Sheet: 6 15/16 × 4 15/16 in. (17.6 × 12.5 cm)",Antwerp,,http://www.metmuseum.org/art/collection/search/626164,
18988,False,The American Wing,1985.0,Drawing,Design Drawing,American,Tiffany & Co.,1837–present,ca. 1893,1893,1893,Watercolor and graphite on off-white board,"Overall: 24 3/8 x 19 in. (61.9 x 48.3 cm)
Matted: 28 x 22 in. (71.1 x 55.9 cm)",New York,Flowers,http://www.metmuseum.org/art/collection/search/18988,
638381,False,Drawings and Prints,1957.0,Print,"Vincenzo Gonzaga with His Head Turned Forward, from Effigie naturali dei maggior prencipi et piu valorosi capitani di questa eta con l'arme loro",,Giacomo Franco; Giacomo Franco; Duke Vincenzo I Gonzaga,"Italian, Venice 1550–1620 Venice|Italian, Venice 1550–1620 Venice|r. 1587–1612",1596,1596,1596,Engraving,Sheet: 7 7/8 × 5 1/2 in. (20 × 14 cm),Venice,,http://www.metmuseum.org/art/collection/search/638381,
503010,True,Musical Instruments,1934,Violin,"""The Francesca"" Violin",Italian (Cremona),Antonio Stradivari,"Italian, Cremona 1644–1737 Cremona",1694,1694,1694,"Maple, spruce, ebony, mother of pearl","Height: 23 in. (58.4 cm)
Width: 8 in. (20.3 cm)
Depth (at lower bout): 1 3/16 in. (3 cm)",Cremona,,http://www.metmuseum.org/art/collection/search/503010,https://www.wikidata.org/wiki/Q29385584
346894,False,Drawings and Prints,1926.0,Book,Münchner Bilderbogen No. 28. A-B-C Buch aus dem Thierreich in Reimen und Bildern,,Wilhelm Busch; Braun & Schneider,"German, 1832–1908|Munich",ca. 1890,1885,1895,,Overall: 6 11/16 x 8 7/8 x 1/4 in. (17 x 22.5 x 0.6 cm),Munich,,http://www.metmuseum.org/art/collection/search/346894,
681018,False,The American Wing,2015.0,Painting,Atmospheric landscape at sunset,American,Lockwood de Forest,"American, New York 1850–1932 Santa Barbara, California",1904,1904,1904,Oil on paper,9 × 13 1/2 in. (22.9 × 34.3 cm),Santa Barbara,,http://www.metmuseum.org/art/collection/search/681018,
349232,False,Drawings and Prints,1956.0,Book,Elite Color Inserts for Distinctive Yearbooks,,The Elite School Publishing Co.,"Chicago, Illinois",ca. 1928,1923,1933,,,Chicago,,http://www.metmuseum.org/art/collection/search/349232,
368596,False,Drawings and Prints,1949.0,Print,Two Pilgrims in a Landscape,,Enea Vico; Giorgio Vasari,"Italian, Parma 1523–1567 Ferrara|Italian, Arezzo 1511–1574 Florence",1542,1542,1542,Engraving,sheet: 8 9/16 x 5 7/8 in. (21.8 x 15 cm),Rome,,http://www.metmuseum.org/art/collection/search/368596,
382574,False,Drawings and Prints,1933.0,Book,"Recueil de Planches, sur les Sciences, Les Arts Libéraux, et Les Arts Méchaniques, avec leur explication. Neuvieme Volume",,J. R. Lucotte; Louis Jacques Goussier; Denis Diderot; Jean Le Rond d' Alembert; Briasson; Robert Bénard; Louis François Petit Radel,"French, active 18th century|French, 1722–1799|French, 1713–1784|French, 1717–1783| |French, Paris 1734–after 1777|French, Paris 1740–1818 Paris",1771,1771,1771,Engraving,Overall: 15 15/16 x 10 5/8 x 1 15/16 in. (40.5 x 27 x 4.9 cm),Paris,,http://www.metmuseum.org/art/collection/search/382574,
503808,True,Musical Instruments,1889,Valve Trumpet in F,Valve Trumpet in F,British,John Augustus Köhler,"British, London ca. 1810–1878 London",ca. 1839,1838,1842,Brass,"L. (w/o mouthpiece) 12.2  x  Bell diam. 55.9cm (4 13/16 x 22in.)
Diam. of bore at tuning slide .431",London,,http://www.metmuseum.org/art/collection/search/503808,
344933,False,Drawings and Prints,1967.0,Book,Ancient Spanish Ballads; Historical and Romantic,,David Roberts; William Harvey; Henry Warren; John Gibson Lockhart; William Allan; William Simson; C. E. Aubrey; John Murray; Owen Jones; Vizetelly Brothers & Co.,"British, Stockbridge, Scotland 1796–1864 London|British, Newcastle-upon-Tyne 1796–1866 Richmond, Surrey|British, London 1794–1879 London|British, Wishaw, Lanarkshire, Scotland 1794–1854 Abbotsford, Roxburghshire|British, Edinburgh, Scotland 1782–1850 Edinburgh|British, Dundee, Scotland 1798/1799–1847 London|British, active 1840–50|London|British, London 1809–1874 London|London",1842,1842,1842,Illustrations: lithographs and color lithographs,10 × 8 1/4 in. (25.4 × 21 cm),London,,http://www.metmuseum.org/art/collection/search/344933,
354223,False,Drawings and Prints,1933.0,Book,"The Search After Happiness: A Pastoral Drama. To Which is Added, Joseph Made Known to His Brethern: A Sacred Drama.",,Hannah More; Johnson & Warner; Lydia R. Bailey; Thomas Stothard; Benjamin Tanner,"British, Bristol 1745–1833 Bristol|Philadelphia, Pennsylvania|American, Lancaster County, Pennsylvania 1779–1869 Philadelphia|British, London 1755–1834 London|American, New York 1775–1848 Baltimore, Maryland",1811,1811,1811,Illustrations: etching and engraving,6 × 3 5/8 in. (15.3 × 9.2 cm),Philadelphia,,http://www.metmuseum.org/art/collection/search/354223,
771736,True,Drawings and Prints,1935.0,Print,Portrait of a praying nun,,Peter Paul Rubens; Carl Guttenberg,"Flemish, Siegen 1577–1640 Antwerp|German, Wöhrd bei Nürnberg 1743–1790 Paris",ca. 1771,1766,1776,Engraving,"Plate: 7 3/4 × 5 13/16 in. (19.7 × 14.7 cm)
Sheet: 10 3/16 in. × 8 in. (25.8 × 20.3 cm)",Paris,"Portraits, Women",http://www.metmuseum.org/art/collection/search/771736,
467781,True,Medieval Art,1941.0,Plaque,Plaque with the Crucifixion,French,Nardon Pénicaud,"French, 1470–1542/43",16th century,1500,1599,"Painted enamel, copper",Overall: 6 15/16 x 6 1/8 x 1/16 in. (17.6 x 15.5 x 0.2 cm),Limoges,"Virgin Mary, Crucifixion, Mary Magdalene",http://www.metmuseum.org/art/collection/search/467781,
5806,True,The American Wing,1946.0,Pitcher,Hobnail Pitcher,American,"Hobbs, Brockunier and Company",1863–1891,after 1886,1887,1896,Pressed colorless and cranberry glass,7 1/2 in. H. (19.1 cm H.),Wheeling,,http://www.metmuseum.org/art/collection/search/5806,https://www.wikidata.org/wiki/Q116359381
2523,True,The American Wing,1983.0,Sugar bowl,Covered Sugar Bowl,American,Ott and Brewer,"American, Trenton, New Jersey, 1871–1893",1876–83,1876,1883,Porcelain,4 7/8 x 3 5/16 in. (12.4 x 8.4 cm),Trenton,Plants,http://www.metmuseum.org/art/collection/search/2523,https://www.wikidata.org/wiki/Q116371297
1881,False,The American Wing,1968.0,Side Chair,Side Chair,American,Tobey Furniture Company,1875–1954,ca. 1890,1887,1890,Cherry,42 x 18 1/4 x 22 1/4 in. (106.7 x 46.4 x 56.5 cm),Chicago,,http://www.metmuseum.org/art/collection/search/1881,
623317,False,Drawings and Prints,1949.0,"Print ornament, architecture","Town square with a three story fountain topped by a woman holding a tazza and drinking cup at center and a woman drying linen at left, plate 9, from Artis Perspectivæ",,Hans Vredeman de Vries; Johannes van Doetecum I; Lucas van Doetecum; Gerard de Jode,"Netherlandish, Leeuwarden 1527–1606 (?)  Antwerp (?)|Netherlandish, 1528/32–1605|Netherlandish, active 1554–72, died before 1589|Netherlandish, 1509/17–1591",1568,1568,1568,Etching; first state of three (Hollstein),Sheet: 6 13/16 × 9 11/16 in. (17.3 × 24.6 cm),Antwerp,,http://www.metmuseum.org/art/collection/search/623317,
435324,False,Drawings and Prints,1918.0,"Print collection ornament, architecture","Title Page with a frieze at top ornamented with a variant design for a medallion containing the figure of Hope, from Frises et différents ornements à l'italienne, plate 1, in A Bound Collection of Print Series Including Cheminées et Lambris, Alcoves à la Romaine, Feuillages et autres ornemens..., etc.",,Jean Le Pautre; Charles Antoine Jombert; Pierre Mariette le fils,"French, Paris 1618–1682 Paris|French, 1712–1784|French, Paris 1634–1716 Paris",1751,1751,1751,Etching; fourth state of four (Préaud),"Sheet: 8 1/4 × 12 3/8 in. (21 × 31.5 cm)
Plate: 6 1/4 × 9 1/8 in. (15.9 × 23.2 cm)",Paris,,http://www.metmuseum.org/art/collection/search/435324,
687436,False,Drawings and Prints,1922.0,"Book, periodical","Les Artistes Anciens et Modernes, Volume III",,Henri-Charles-Antoine Baron; Bertauts; Célestin Nanteuil; François-Louis Français; Eugène Leroux; Adolphe Mouilleron; Karl Bodmer; Charles Jacque,"French, Besançon 1816–1885 Geneva| |French (born Italy), Rome 1813–1873 Bourron-Marlotte|French, Plombières-les-Bains 1814–1897 Plombières-les-Bains|French, Caen 1807–1863 Paris|French, Paris 1820–1881 Paris|Swiss, Riesbach 1809–1893 Barbizon|French, Paris 1813–1894 Paris",1848–62,1848,1862,Periodical with lithographs and an etching,17 5/8 × 12 3/8 × 3/4 in. (44.8 × 31.4 × 1.9 cm),Paris,,http://www.metmuseum.org/art/collection/search/687436,
345254,False,Drawings and Prints,1949.0,Book,Ir Cahier de Vases,,"Jean Jacques Avril, the Elder","French, Paris 1744–1831 Paris",n.d.,1760,1949,Engraving,Overall: 9 5/16 x 6 1/8 x 3/16 in. (23.7 x 15.5 x 0.4 cm),Paris,,http://www.metmuseum.org/art/collection/search/345254,
670263,False,Drawings and Prints,1952.0,Print,"Autels, from Recueil de divers Monumens Anciens répandus en plusieurs endroits de L'Italie",,Jean Barbault; Bouchard & Gravier; Giunchi Heritiers de Komarek,"French, Viarmes 1718–1762 Rome|Rome|",1770,1770,1770,Etching,Plate: 5 5/16 × 10 3/16 in. (13.5 × 25.8 cm),Rome,,http://www.metmuseum.org/art/collection/search/670263,
435027,False,Drawings and Prints,1917.0,"Print collection ornament, architecture","Altarpiece ornamented with Mary and Saints weeping over the dead Christ, from Trois projets de retables d'autels, plate 3",,Jean Le Pautre; Jacques II Chereau,"French, Paris 1618–1682 Paris|French, Blois 1688–1776 Paris",17th century,1633,1682,Etching; undescribed state (Préaud),"Sheet: 14 1/4 × 10 1/2 in. (36.2 × 26.7 cm)
Plate: 9 3/4 × 7 11/16 in. (24.7 × 19.6 cm)",Paris,,http://www.metmuseum.org/art/collection/search/435027,
666207,False,Drawings and Prints,1952.0,Print,"Mort de Melagre Basrelief antique. Les trois Parques qui mettent le Tison dans le feu, au quel etoit attaché la vie de Meleagre, from Les Plus Beaux Monuments de Rome Ancienne ou Recueil des plus beaux Morceaux de l'Antiquité Romaine qui existent encore",,Jean Barbault; Bouchard & Gravier; Giunchi Heritiers de Komarek,"French, Viarmes 1718–1762 Rome|Rome|",1761,1761,1761,Etching,Plate: 13 15/16 × 10 1/2 in. (35.4 × 26.7 cm),Rome,,http://www.metmuseum.org/art/collection/search/666207,
431136,False,Drawings and Prints,1933.0,"Print collection ornament, architecture","Ceiling decoration with a female figure holding a demi-cartouche ornamented with a bust, from Quarts de plafons, plate 6, bound in Oeuvres. Vol. I",,Jean Le Pautre; Pierre Mariette le fils,"French, Paris 1618–1682 Paris|French, Paris 1634–1716 Paris",17th century,1633,1682,Etching; second state of two (Préaud),"Sheet: 13 9/16 × 8 1/4 in. (34.5 × 21 cm)
Plate: 8 7/16 × 5 11/16 in. (21.5 × 14.5 cm)",Paris,,http://www.metmuseum.org/art/collection/search/431136,
423466,False,Drawings and Prints,1967.0,Print,"The Storming of the First-Class Turkish Fortress Kars, 6 November 1877",,I. M. Meshkov; E. I. Konovavovoi,"Russian, active late 19th century|Russian, active late 19th century",1897,1897,1897,Chromolithography,Sheet: 16 3/4 × 20 9/16 in. (42.5 × 52.3 cm),Moscow,,http://www.metmuseum.org/art/collection/search/423466,
760517,False,Drawings and Prints,1931.0,Book Print Ornament and Architecture,"Plate 106: Various birds, from ""A New Book of Chinese Designs""",,Matthew Darly; George Edwards,"British, ca. 1720–1780 London|British, Stratford 1694–1773 Plaistow",1754,1754,1754,Etching and engraving,"Plate: 7 1/2 × 10 1/16 in. (19 × 25.5 cm)
Sheet: 9 3/16 × 11 9/16 in. (23.3 × 29.3 cm)
Book: 12 in. × 9 13/16 in. × 1 3/16 in. (30.5 × 25 × 3 cm)",London,,http://www.metmuseum.org/art/collection/search/760517,
9383,False,The American Wing,2019.0,Vase,Vase with moths,American,Adelaide Alsop Robineau,"American, Middletown, Connecticut, 1865–1929 Syracuse, New York",1905,1905,1905,Porcelain,H. 4 1/2 in. (11.4 cm); Diam. 5 3/8 in. (13.7 cm),Syracuse,,http://www.metmuseum.org/art/collection/search/9383,https://www.wikidata.org/wiki/Q98224444
718136,False,The American Wing,2020.0,Vase,Vase,American,Adelaide Alsop Robineau; University City Pottery,"American, Middletown, Connecticut, 1865–1929 Syracuse, New York|1909–14",1910,1910,1910,Porcelain,H. 7 5/8 in.,University City,,http://www.metmuseum.org/art/collection/search/718136,https://www.wikidata.org/wiki/Q98225217
371581,False,Drawings and Prints,1991.0,Book,"On the Use of Improved Papier Mâché in Furniture, in the Interior Decoration of Buildings, and in Works of Art",,Charles Frederick Bielefeld; J. B. Nichols and Son,"British, active 1836–50|London",1840,1840,1840,"Illustrations: etchings, wood engravings and lithographs",14 15/16 x 11 x 1 7/8 in. (38 x 28 x 4.7 cm),London,,http://www.metmuseum.org/art/collection/search/371581,
